country_code,country,year,wage_gap_ratio_mean,raw_wage_gap_ratio_mean,wage_gap_ratio_median,raw_wage_gap_ratio_median,wage_gap_ratio_decile_1,raw_wage_gap_ratio_decile_1,wage_gap_ratio_decile_9,raw_wage_gap_ratio_decile_9
GBR,United Kingdom,1990,32.73492835,32.73492835,32.74495596,32.74495596,25.59698069,25.59698069,32.61708642,32.61708642
GBR,United Kingdom,1991,31.15476274,31.15476274,31.07547805,31.07547805,24.25515801,24.25515801,30.89958249,30.89958249
GBR,United Kingdom,1992,30.05762392,30.05762392,29.9466794,29.9466794,24.05397332,24.05397332,29.14490547,29.14490547
GBR,United Kingdom,1993,29.62817341,29.62817341,28.71901926,28.71901926,23.66394999,23.66394999,29.57129201,29.57129201
GBR,United Kingdom,1994,28.83145664,28.83145664,28.07971854,28.07971854,23.02067431,23.02067431,28.61590471,28.61590471
GBR,United Kingdom,1995,28.95024928,28.95024928,28.19283491,28.19283491,22.62865548,22.62865548,28.9930116,28.9930116
GBR,United Kingdom,1996,28.69959218,28.69959218,27.21841088,27.21841088,22.69264661,22.69264661,29.6247053,29.6247053
GBR,United Kingdom,1997,28.27995563,28.27995563,26.91907016,26.91907016,22.27212283,22.27212283,28.59732645,28.59732645
GBR,United Kingdom,1998,28.82483656,28.82483656,27.03529422,27.03529422,20.84538569,20.84538569,28.82349746,28.82349746
GBR,United Kingdom,1999,27.70040443,27.70040443,26.08972842,26.08972842,19.74636464,19.74636464,27.77371583,27.77371583
GBR,United Kingdom,2000,27.62896275,27.62896275,26.28031383,26.28031383,20.04901826,20.04901826,27.8729328,27.8729328
GBR,United Kingdom,2001,27.12394959,27.12394959,25.6396459,25.6396459,19.48908748,19.48908748,28.16162863,28.16162863
GBR,United Kingdom,2002,26.7976336,26.7976336,24.37909944,24.37909944,18.8892236,18.8892236,27.41916399,27.41916399
GBR,United Kingdom,2003,26.41686074,26.41686074,24.12446709,24.12446709,17.62417118,17.62417118,26.93795992,26.93795992
GBR,United Kingdom,2004,25.00405572,25.00405572,23.35874097,23.35874097,16.41431335,16.41431335,26.1164797,26.1164797
GBR,United Kingdom,2005,24.35353569,24.35353569,22.0639582,22.0639582,15.0426208,15.0426208,25.89888937,25.89888937
GBR,United Kingdom,2006,24.5210945,24.5210945,21.71808402,21.71808402,14.5955221,14.5955221,27.00296609,27.00296609
GBR,United Kingdom,2007,24.1608917,24.1608917,21.63478071,21.63478071,14.93359361,14.93359361,26.64108237,26.64108237
GBR,United Kingdom,2008,24.4155034,24.4155034,21.85786911,21.85786911,14.99345374,14.99345374,27.2320323,27.2320323
GBR,United Kingdom,2009,22.92288434,22.92288434,20.68629595,20.68629595,14.09555498,14.09555498,25.84086739,25.84086739
GBR,United Kingdom,2010,22.30786268,22.30786268,19.23143692,19.23143692,13.67109623,13.67109623,25.25218017,25.25218017
GBR,United Kingdom,2011,21.70413123,21.70413123,18.2460052,18.2460052,12.55102041,12.55102041,25.1939383,25.1939383
GBR,United Kingdom,2012,20.523687,20.523687,17.78388278,17.78388278,12.56666667,12.56666667,23.19367445,23.19367445
GBR,United Kingdom,2013,21.25018472,21.25018472,17.48201439,17.48201439,12.49184605,12.49184605,24.15111111,24.15111111
GBR,United Kingdom,2014,19.98516321,19.98516321,17.38274257,17.38274257,12.49184605,12.49184605,23.29424307,23.29424307
GBR,United Kingdom,2015,19.71189181,19.71189181,17.10155148,17.10155148,12.63423879,12.63423879,23.00271858,23.00271858
GBR,United Kingdom,2016,19.59101959,19.59101959,16.7965368,16.7965368,11.82730313,11.82730313,22.49935495,22.49935495
GBR,United Kingdom,2017,19.30437212,19.30437212,16.53410053,16.53410053,11.37370753,11.37370753,22.25300092,22.25300092
GBR,United Kingdom,2018,19.48034464,19.48034464,16.3104242,16.3104242,10.88201604,10.88201604,22.48199984,22.48199984
GBR,United Kingdom,2019,18.39473684,18.39473684,16.09980928,16.09980928,10.23255814,10.23255814,21.59162968,21.59162968
GBR,United Kingdom,2020,15.17360191,15.17360191,11.98380567,11.98380567,7.883008357,7.883008357,20.03307347,20.03307347
GBR,United Kingdom,2021,16.82254965,16.82254965,14.16935608,14.16935608,8.404669261,8.404669261,19.4171682,19.4171682
GBR,United Kingdom,2022,16.01133983,16.01133983,13.97833724,13.97833724,8.533653846,8.533653846,18.99885365,18.99885365
GBR,United Kingdom,2023,15.05488157,15.05488157,13.25517241,13.25517241,7.894736842,7.894736842,17.59151656,17.59151656
GBR,United Kingdom,2024,16.10406364,16.10406364,13.13849735,13.13849735,7.332101047,7.332101047,19.0406003,19.0406003
GRC,Greece,2002,27.53857646,27.53857646,23.56575463,23.56575463,8.472012103,8.472012103,34.1453831,34.1453831
GRC,Greece,2006,22.62413959,22.62413959,17.72575251,17.72575251,7.816091954,7.816091954,36.68801464,36.68801464
GRC,Greece,2010,17.08334338,17.08334338,9.90990991,9.90990991,5.479452055,5.479452055,29.51399116,29.51399116
GRC,Greece,2014,13.84178589,13.84178589,7.171581769,7.171581769,2.375,2.375,23.72649573,23.72649573
GRC,Greece,2018,14.80508214,14.80508214,5.909090909,5.909090909,5.314685315,5.314685315,22.34352256,22.34352256
GRC,Greece,2022,14.74222892,14.74222892,8.597285068,8.597285068,4.589371981,4.589371981,22.4137931,22.4137931
GRC,Greece,2023,15.01991997,15.01991997,9.694999863,9.694999863,9.759728551,9.759728551,22.80291393,22.80291393
HRV,Croatia,2010,6.443275959,6.443275959,3.832335329,3.832335329,6.94143167,6.94143167,9.352941177,9.352941177
HRV,Croatia,2014,8.733275185,8.733275185,-1.677852349,-1.677852349,5.284552846,5.284552846,15.31823085,15.31823085
HRV,Croatia,2018,11.42497247,11.42497247,7.915057915,7.915057915,9.328968903,9.328968903,13.17335945,13.17335945
HRV,Croatia,2022,7.646547241,7.646547241,5.096073517,5.096073517,5.344585091,5.344585091,11.3082955,11.3082955
HRV,Croatia,2023,11.27624386,11.27624386,10.20801187,10.20801187,20.57537765,20.57537765,15.4581018,15.4581018
HUN,Hungary,1986,18.596594490984188,0.0,,,,,,
HUN,Hungary,1989,26.38775842,26.38775842,25.97997942,25.97997942,21.82709994,21.82709994,27.49495054,27.49495054
HUN,Hungary,1992,18.47071716,18.47071716,17.39109272,17.39109272,13.23066153,13.23066153,20.07797271,20.07797271
HUN,Hungary,1993,9.474946225,9.474946225,7.948628948,7.948628948,3.722902922,3.722902922,10.81875026,10.81875026
HUN,Hungary,1994,19.00836959,19.00836959,15.18105405,15.18105405,12.11411411,12.11411411,20.22271247,20.22271247
HUN,Hungary,1995,19.26054278,19.26054278,15.75400169,15.75400169,13.9459685,13.9459685,20.99472414,20.99472414
HUN,Hungary,1996,21.12239725,21.12239725,17.77534924,17.77534924,14.74753833,14.74753833,22.85669813,22.85669813
HUN,Hungary,1997,17.860623225761486,0.0,,,,,,
HUN,Hungary,1998,20.28389167,20.28389167,15.67189287,15.67189287,7.939921374,7.939921374,24.20090302,24.20090302
HUN,Hungary,1999,21.04683074,21.04683074,15.30123115,15.30123115,5.76068221,5.76068221,25.63076923,25.63076923
HUN,Hungary,2000,21.01301752,21.01301752,14.09876804,14.09876804,1.238489334,1.238489334,25.35333333,25.35333333
HUN,Hungary,2001,20.71374088,20.71374088,13.68978149,13.68978149,1.94101681,1.94101681,26.89488459,26.89488459
HUN,Hungary,2002,16.63164992,16.63164992,9.129712294,9.129712294,5.44229452992073,0.0,21.219177,21.219177
HUN,Hungary,2003,12.16853092,12.16853092,1.47600449,1.47600449,-7.892508327,-7.892508327,18.35554382,18.35554382
HUN,Hungary,2004,12.03005621,12.03005621,3.034373765,3.034373765,-5.792981058,-5.792981058,17.62214054,17.62214054
HUN,Hungary,2005,13.90878078,13.90878078,4.021526574,4.021526574,-9.541666667,-9.541666667,19.22598734,19.22598734
HUN,Hungary,2006,12.3076018,12.3076018,0.384387036,0.384387036,-7.692307692,-7.692307692,19.72303207,19.72303207
HUN,Hungary,2007,14.43914139,14.43914139,3.648106127,3.648106127,-1.688985712,-1.688985712,19.54695817,19.54695817
HUN,Hungary,2008,14.1561576,14.1561576,2.22065446,2.22065446,4.662429759166741,0.0,19.40328542,19.40328542
HUN,Hungary,2009,15.09070541,15.09070541,3.87608807,3.87608807,4.532452297374391,0.0,20.32911143,20.32911143
HUN,Hungary,2010,16.51276848,16.51276848,6.381712252,6.381712252,-1.006666667,-1.006666667,22.26751113,22.26751113
HUN,Hungary,2011,16.31912167,16.31912167,6.863905325,6.863905325,4.27249737378969,0.0,22.72171113,22.72171113
HUN,Hungary,2012,20.01431435,20.01431435,11.33246244,11.33246244,4.14251991199734,0.0,25.84957476,25.84957476
HUN,Hungary,2013,18.41246031,18.41246031,8.723650635,8.723650635,4.01254245020499,0.0,24.70667588,24.70667588
HUN,Hungary,2014,15.09044194,15.09044194,3.772605527,3.772605527,3.882564988412696,0.0,25.73143286,25.73143286
HUN,Hungary,2015,17.35471095,17.35471095,9.523809524,9.523809524,3.7525875266203457,0.0,24.60854437,24.60854437
HUN,Hungary,2016,17.19342849,17.19342849,9.364317181,9.364317181,3.6226100648279953,0.0,24.55090909,24.55090909
HUN,Hungary,2017,15.34988187,15.34988187,5.320268655,5.320268655,3.492632603035645,0.0,23.2,23.2
HUN,Hungary,2018,13.73229971,13.73229971,5.063214286,5.063214286,-1.17247659,-1.17247659,22.31307692,22.31307692
HUN,Hungary,2019,18.57943254,18.57943254,12.7536732,12.7536732,7.600223208,7.600223208,24.2158907,24.2158907
HUN,Hungary,2020,17.61490601,17.61490601,12.35001644,12.35001644,9.276667457,9.276667457,21.78649128,21.78649128
HUN,Hungary,2021,17.92277183,17.92277183,13.07661411,13.07661411,11.60956348,11.60956348,22.02685437,22.02685437
HUN,Hungary,2022,18.95054372,18.95054372,13.33555556,13.33555556,10.6273335,10.6273335,22.87572139,22.87572139
HUN,Hungary,2023,19.03270009,19.03270009,14.24116105,14.24116105,9.707489879,9.707489879,24.03046033,24.03046033
IND,India,2018,19.420271,19.420271,34.7826087,34.7826087,44.44444444,44.44444444,5.714285714,5.714285714
IND,India,2019,19.83811139,19.83811139,33.33333333,33.33333333,50.0,50.0,5.142857143,5.142857143
IND,India,2020,18.6105097,18.6105097,29.16666667,29.16666667,41.66666667,41.66666667,11.0,11.0
IND,India,2021,22.52270987,22.52270987,34.61538462,34.61538462,44.61538462,44.61538462,12.5,12.5
IND,India,2022,18.21747141,18.21747141,28.57142857,28.57142857,42.85714286,42.85714286,4.761904762,4.761904762
IND,India,2023,19.68441637,19.68441637,33.33333333,33.33333333,46.66666667,46.66666667,6.666666667,6.666666667
IND,India,2024,20.34439675,20.34439675,35.25641026,35.25641026,41.17647059,41.17647059,6.25,6.25
IRL,Ireland,2002,19.1250251,19.1250251,17.76903826,17.76903826,13.96125585,13.96125585,20.86752638,20.86752638
IRL,Ireland,2006,22.0467702,22.0467702,19.6020196,19.6020196,15.41457986,15.41457986,22.87980476,22.87980476
IRL,Ireland,2010,18.29269585,18.29269585,14.34586466,14.34586466,14.39820023,14.39820023,19.55103898,19.55103898
IRL,Ireland,2014,15.92283381,15.92283381,10.60606061,10.60606061,13.06532663,13.06532663,22.25940303,22.25940303
IRL,Ireland,2018,15.41674986,15.41674986,8.284023669,8.284023669,10.0931677,10.0931677,20.95444099,20.95444099
IRL,Ireland,2022,15.90389568,15.90389568,8.268871699,8.268871699,7.209737828,7.209737828,22.23503633,22.23503633
IRL,Ireland,2023,16.80041843,16.80041843,11.8086809,11.8086809,9.148159617,9.148159617,17.6466933,17.6466933
ISL,Iceland,2002,27.0308213,27.0308213,28.72213492,28.72213492,19.17522038,19.17522038,29.69337543,29.69337543
ISL,Iceland,2006,23.92902039,23.92902039,23.2696281,23.2696281,19.54697987,19.54697987,25.12359551,25.12359551
ISL,Iceland,2010,19.20892767,19.20892767,16.46039604,16.46039604,16.8125,16.8125,23.34452975,23.34452975
ISL,Iceland,2014,18.58401252,18.58401252,13.84083045,13.84083045,15.12027491,15.12027491,21.27814089,21.27814089
ISL,Iceland,2018,15.99547176,15.99547176,12.90124719,12.90124719,13.01737757,13.01737757,17.60879849,17.60879849
ISL,Iceland,2022,12.724938643000087,0.0,10.1924176,10.1924176,,,,
ISR,Israel,2001,31.5952158,31.5952158,27.97471833,27.97471833,17.77963272,17.77963272,33.8036356,33.8036356
ISR,Israel,2002,29.72402098,29.72402098,24.20761246,24.20761246,17.83987104,17.83987104,32.94454459,32.94454459
ISR,Israel,2003,28.46957064,28.46957064,25.32531132,25.32531132,13.37719298,13.37719298,31.41644153,31.41644153
ISR,Israel,2004,27.25224218,27.25224218,25.01352814,25.01352814,18.37270341,18.37270341,29.7739168,29.7739168
ISR,Israel,2005,26.25195763,26.25195763,21.92439863,21.92439863,17.15699037,17.15699037,27.20068082,27.20068082
ISR,Israel,2006,25.12456295,25.12456295,21.95521573,21.95521573,17.10794297,17.10794297,27.65789888,27.65789888
ISR,Israel,2007,25.49303835,25.49303835,20.40924794,20.40924794,20.17114914,20.17114914,29.25139994,29.25139994
ISR,Israel,2008,28.26305419,28.26305419,22.05882353,22.05882353,15.97305749,15.97305749,32.26726227,32.26726227
ISR,Israel,2009,24.69878958,24.69878958,21.13599802,21.13599802,16.38565661,16.38565661,27.80680091,27.80680091
ISR,Israel,2010,25.48797382,25.48797382,20.39157739,20.39157739,15.29329609,15.29329609,28.22595881,28.22595881
ISR,Israel,2011,24.89500479,24.89500479,19.65966691,19.65966691,13.72638288,13.72638288,27.124918,27.124918
ISR,Israel,2012,24.32988529,24.32988529,20.0,20.0,19.79738286,19.79738286,29.74863744,29.74863744
ISR,Israel,2013,25.71408681,25.71408681,20.34590182,20.34590182,15.5790346,15.5790346,31.90095269,31.90095269
ISR,Israel,2014,25.88653955,25.88653955,20.1081412,20.1081412,15.98182945,15.98182945,30.19373374,30.19373374
ISR,Israel,2015,24.22555619,24.22555619,20.43918919,20.43918919,16.16141732,16.16141732,28.45160333,28.45160333
ISR,Israel,2016,26.96285447,26.96285447,21.59333204,21.59333204,13.37824832,13.37824832,29.87300256,29.87300256
ISR,Israel,2017,25.91035096,25.91035096,21.79178994,21.79178994,16.48841355,16.48841355,30.89483296,30.89483296
ISR,Israel,2018,24.23386145,24.23386145,22.65919243,22.65919243,19.4,19.4,29.84483906,29.84483906
ISR,Israel,2019,23.7663108,23.7663108,24.31886983,24.31886983,16.66666667,16.66666667,27.97918289,27.97918289
ISR,Israel,2020,23.31949138,23.31949138,21.55833333,21.55833333,13.2996633,13.2996633,28.97877984,28.97877984
ISR,Israel,2021,25.57830236,25.57830236,25.35751381,25.35751381,15.85760518,15.85760518,27.78516794,27.78516794
ISR,Israel,2022,25.83703571,25.83703571,20.84615385,20.84615385,12.0,12.0,36.18646617,36.18646617
ITA,Italy,2002,18.22199476,18.22199476,15.72510192,15.72510192,10.19214703,10.19214703,19.88031915,19.88031915
ITA,Italy,2006,16.23536499,16.23536499,10.51282051,10.51282051,8.692307692,8.692307692,22.84292035,22.84292035
ITA,Italy,2010,11.47453352,11.47453352,5.640535373,5.640535373,3.335750544,3.335750544,19.51471347,19.51471347
ITA,Italy,2014,15.31130095,15.31130095,6.584723442,6.584723442,3.951561504,3.951561504,23.71559633,23.71559633
ITA,Italy,2018,13.83130118,13.83130118,5.708061002,5.708061002,3.943314849,3.943314849,22.25705329,22.25705329
ITA,Italy,2022,11.97711016,11.97711016,4.563233377,4.563233377,1.869158879,1.869158879,16.06660666,16.06660666
ITA,Italy,2023,7.126864177,7.126864177,4.142114255,4.142114255,0.016268783,0.016268783,11.12671967,11.12671967
JPN,Japan,1975,41.07856192,41.07856192,42.38975818,42.38975818,38.99657925,38.99657925,41.0793934,41.0793934
JPN,Japan,1976,41.18811881,41.18811881,39.74175036,39.74175036,36.16071429,36.16071429,45.70295284,45.70295284
JPN,Japan,1977,41.02409639,41.02409639,40.32679739,40.32679739,35.35457348,35.35457348,45.01607717,45.01607717
JPN,Japan,1978,41.02999434,41.02999434,40.5654579,40.5654579,35.24271845,35.24271845,44.92099323,44.92099323
JPN,Japan,1979,41.00912507,41.00912507,41.31319001,41.31319001,34.25925926,34.25925926,44.4087174,44.4087174
JPN,Japan,1980,41.13796576,41.13796576,41.68030551,41.68030551,33.65300785,33.65300785,44.48541737,44.48541737
JPN,Japan,1981,41.05960265,41.05960265,41.95696721,41.95696721,33.36079077,33.36079077,45.10532838,45.10532838
JPN,Japan,1982,41.3963964,41.3963964,42.15925745,42.15925745,33.09466985,33.09466985,45.02062463,45.02062463
JPN,Japan,1983,41.25599651,41.25599651,41.90340909,41.90340909,32.3255814,32.3255814,44.80091664,44.80091664
JPN,Japan,1984,41.38947368,41.38947368,41.9340055,41.9340055,31.62264151,31.62264151,45.87530629,45.87530629
JPN,Japan,1985,40.39247751,40.39247751,41.65927241,41.65927241,31.96781273,31.96781273,43.70703332,43.70703332
JPN,Japan,1986,40.29318542,40.29318542,41.60552439,41.60552439,32.15046132,32.15046132,43.84438188,43.84438188
JPN,Japan,1987,39.50329841,39.50329841,41.22621565,41.22621565,30.95737247,30.95737247,42.53075571,42.53075571
JPN,Japan,1988,39.48562784,39.48562784,41.01821192,41.01821192,31.72554348,31.72554348,42.70072993,42.70072993
JPN,Japan,1989,39.76819993,39.76819993,40.9633758,40.9633758,31.60655738,31.60655738,43.67789571,43.67789571
JPN,Japan,1990,39.75903615,39.75903615,40.59893859,40.59893859,31.00871731,31.00871731,43.96400351,43.96400351
JPN,Japan,1991,39.30217248,39.30217248,39.8989899,39.8989899,31.01004135,31.01004135,43.70401514,43.70401514
JPN,Japan,1992,38.50079745,38.50079745,38.88499299,38.88499299,29.56225128,29.56225128,43.06405549,43.06405549
JPN,Japan,1993,38.41825571,38.41825571,38.45094664,38.45094664,29.80609418,29.80609418,42.91164659,42.91164659
JPN,Japan,1994,37.99633476,37.99633476,37.81597573,37.81597573,29.11939492,29.11939492,42.85993358,42.85993358
JPN,Japan,1995,37.51515152,37.51515152,37.090301,37.090301,28.60215054,28.60215054,42.27422162,42.27422162
JPN,Japan,1996,37.24550898,37.24550898,36.8473232,36.8473232,28.54111406,28.54111406,41.85468451,41.85468451
JPN,Japan,1997,36.884273,36.884273,36.52145431,36.52145431,28.44374343,28.44374343,41.33358591,41.33358591
JPN,Japan,1998,36.117717,36.117717,35.307667,35.307667,27.67295598,27.67295598,41.04520313,41.04520313
JPN,Japan,1999,35.4024354,35.4024354,34.55083909,34.55083909,27.154047,27.154047,40.02287021,40.02287021
JPN,Japan,2000,34.50118765,34.50118765,33.85930309,33.85930309,26.79225536,26.79225536,38.86778116,38.86778116
JPN,Japan,2001,34.72262988,34.72262988,33.86467144,33.86467144,26.72548002,26.72548002,39.08954101,39.08954101
JPN,Japan,2002,33.49196907,33.49196907,32.52972259,32.52972259,25.80645161,25.80645161,38.17458815,38.17458815
JPN,Japan,2003,33.17436662,33.17436662,31.99735012,31.99735012,25.87117212,25.87117212,37.2631579,37.2631579
JPN,Japan,2004,32.43486074,32.43486074,31.08739159,31.08739159,24.61292045,24.61292045,36.85220729,36.85220729
JPN,Japan,2005,34.13262285,34.13262285,32.82543889,32.82543889,27.48506247,27.48506247,38.42419716,38.42419716
JPN,Japan,2006,34.13262285,34.13262285,32.98083278,32.98083278,27.51895991,27.51895991,38.19951338,38.19951338
JPN,Japan,2007,33.11553312,33.11553312,31.7423231,31.7423231,26.45788337,26.45788337,37.10253998,37.10253998
JPN,Japan,2008,32.24453102,32.24453102,30.69439785,30.69439785,24.57857531,24.57857531,36.28402817,36.28402817
JPN,Japan,2009,30.23255814,30.23255814,28.28492393,28.28492393,22.43984331,22.43984331,35.01351873,35.01351873
JPN,Japan,2010,30.67316479,30.67316479,28.68430093,28.68430093,22.67699115,22.67699115,34.75645255,34.75645255
JPN,Japan,2011,29.36338715,29.36338715,27.39536493,27.39536493,21.96339434,21.96339434,33.84585816,33.84585816
JPN,Japan,2012,29.14893617,29.14893617,26.52354571,26.52354571,20.72423398,20.72423398,34.24761905,34.24761905
JPN,Japan,2013,28.65030675,28.65030675,26.58757851,26.58757851,20.5518018,20.5518018,33.31400966,33.31400966
JPN,Japan,2014,27.79126214,27.79126214,25.87099,25.87099,19.32447398,19.32447398,32.4784689,32.4784689
JPN,Japan,2015,27.78275142,27.78275142,25.73179033,25.73179033,18.50436681,18.50436681,33.13376988,33.13376988
JPN,Japan,2016,27.02863962,27.02863962,24.60128945,24.60128945,18.26459561,18.26459561,32.31350331,32.31350331
JPN,Japan,2017,26.64679583,26.64679583,24.51809266,24.51809266,17.94462194,17.94462194,32.03938648,32.03938648
JPN,Japan,2018,26.68838863,26.68838863,23.53736896,23.53736896,17.15347849,17.15347849,32.70168856,32.70168856
JPN,Japan,2019,25.73964497,25.73964497,23.48001344,23.48001344,16.96428571,16.96428571,31.34300245,31.34300245
JPN,Japan,2020,25.67886659,25.67886659,22.51856854,22.51856854,15.80594679,15.80594679,31.96983977,31.96983977
JPN,Japan,2021,24.79240807,24.79240807,22.11376641,22.11376641,15.69135163,15.69135163,30.58890795,30.58890795
JPN,Japan,2022,23.22064057,23.22064057,21.34794157,21.34794157,15.17311609,15.17311609,30.28142589,30.28142589
JPN,Japan,2023,25.16386435,25.16386435,22.04213938,22.04213938,16.08460403,16.08460403,31.05098472,31.05098472
JPN,Japan,2024,24.18066648,24.18066648,20.65045785,20.65045785,13.90503876,13.90503876,30.18600531,30.18600531
KOR,Korea,1984,50.7407948601292,0.0,,,,,,
KOR,Korea,1985,55.36041861,55.36041861,52.77623551,52.77623551,34.38379643,34.38379643,63.04101288,63.04101288
KOR,Korea,1986,49.64661134879407,0.0,,,,,,
KOR,Korea,1987,49.09951959312639,0.0,,,,,,
KOR,Korea,1988,48.552427837458936,0.0,,,,,,
KOR,Korea,1989,48.005336081791256,0.0,,,,,,
KOR,Korea,1990,47.458244326123804,0.0,,,,,,
KOR,Korea,1991,46.911152570456125,0.0,,,,,,
KOR,Korea,1992,48.51516212,48.51516212,46.96548718,46.96548718,33.83554011,33.83554011,53.4988669,53.4988669
KOR,Korea,1993,47.78481417,47.78481417,47.26031779,47.26031779,33.62452513,33.62452513,52.37860402,52.37860402
KOR,Korea,1994,45.6759166,45.6759166,45.50637632,45.50637632,35.09072247,35.09072247,48.67928026,48.67928026
KOR,Korea,1995,44.44842889,44.44842889,44.18220588,44.18220588,32.74897598,32.74897598,47.7934973,47.7934973
KOR,Korea,1996,43.1320717,43.1320717,43.28277957,43.28277957,28.4950159,28.4950159,46.72091553,46.72091553
KOR,Korea,1997,41.69785038,41.69785038,42.21548579,42.21548579,29.43920417,29.43920417,44.34160247,44.34160247
KOR,Korea,1998,40.96181115,40.96181115,42.02184197,42.02184197,28.68475389,28.68475389,43.44703862,43.44703862
KOR,Korea,1999,39.69163648,39.69163648,41.80339811,41.80339811,29.25341879,29.25341879,41.45551405,41.45551405
KOR,Korea,2000,39.43315537,39.43315537,41.65435244,41.65435244,26.86107648,26.86107648,39.51312553,39.51312553
KOR,Korea,2001,39.13613966,39.13613966,40.41614049,40.41614049,25.26825039,25.26825039,40.14757029,40.14757029
KOR,Korea,2002,39.53462065,39.53462065,41.02851279,41.02851279,25.78432733,25.78432733,40.77372697,40.77372697
KOR,Korea,2003,39.52987746,39.52987746,40.08315463,40.08315463,22.83754857,22.83754857,41.23272706,41.23272706
KOR,Korea,2004,39.1887118,39.1887118,39.62354825,39.62354825,21.88453757,21.88453757,41.06466201,41.06466201
KOR,Korea,2005,38.74667542,38.74667542,39.61663236,39.61663236,20.71057505,20.71057505,41.90666414,41.90666414
KOR,Korea,2006,38.45570807,38.45570807,39.77414431,39.77414431,19.66098972,19.66098972,40.3655187,40.3655187
KOR,Korea,2007,37.24212636,37.24212636,38.16206428,38.16206428,19.12350598,19.12350598,41.08102227,41.08102227
KOR,Korea,2008,38.043023,38.043023,39.03744173,39.03744173,18.97196262,18.97196262,41.35252889,41.35252889
KOR,Korea,2009,37.24470649,37.24470649,38.6146827,38.6146827,19.92291246,19.92291246,40.14138326,40.14138326
KOR,Korea,2010,37.04384676,37.04384676,39.60585734,39.60585734,20.45339221,20.45339221,39.58992254,39.58992254
KOR,Korea,2011,35.88762252,35.88762252,36.5642295,36.5642295,16.87448047,16.87448047,39.33518006,39.33518006
KOR,Korea,2012,34.97627684,34.97627684,36.29852997,36.29852997,18.7276342,18.7276342,38.14648905,38.14648905
KOR,Korea,2013,35.39093895,35.39093895,36.59963437,36.59963437,18.79350348,18.79350348,38.61190965,38.61190965
KOR,Korea,2014,35.69306487,35.69306487,36.65317614,36.65317614,20.30908484,20.30908484,38.46153846,38.46153846
KOR,Korea,2015,36.13976438,36.13976438,37.17628175,37.17628175,16.14285714,16.14285714,38.72421434,38.72421434
KOR,Korea,2016,35.15272012,35.15272012,36.66666667,36.66666667,15.3794493,15.3794493,38.19955824,38.19955824
KOR,Korea,2017,34.1281258,34.1281258,34.61738256,34.61738256,10.58613767,10.58613767,37.2989143,37.2989143
KOR,Korea,2018,32.32500058,32.32500058,34.10731095,34.10731095,7.647058824,7.647058824,36.2369,36.2369
KOR,Korea,2019,31.6135838,31.6135838,32.48044472,32.48044472,7.339484892,7.339484892,35.32332303,35.32332303
KOR,Korea,2020,30.45038121,30.45038121,31.48475223,31.48475223,7.157894737,7.157894737,34.57352,34.57352
KOR,Korea,2021,30.33347869,30.33347869,31.06483944,31.06483944,8.474591784,8.474591784,34.18131081,34.18131081
KOR,Korea,2022,30.08554971,30.08554971,31.24208428,31.24208428,6.938790704,6.938790704,33.19439182,33.19439182
KOR,Korea,2023,29.33355374,29.33355374,29.3008641,29.3008641,7.333021952,7.333021952,33.27399733,33.27399733
KOR,Korea,2024,28.96650065,28.96650065,28.95367823,28.95367823,7.281772953,7.281772953,32.31120737,32.31120737
LTU,Lithuania,2002,18.94218686,18.94218686,15.08374319,15.08374319,-0.446114111,-0.446114111,23.44018902,23.44018902
LTU,Lithuania,2006,20.52158024,20.52158024,16.81818182,16.81818182,5.699481865,5.699481865,26.2,26.2
LTU,Lithuania,2010,16.44867264,16.44867264,10.64257028,10.64257028,1.271186441,1.271186441,22.10708117,22.10708117
LTU,Lithuania,2014,17.63493668,17.63493668,12.47974068,12.47974068,1.246105919,1.246105919,20.78402367,20.78402367
LTU,Lithuania,2018,16.73906321,16.73906321,11.68981482,11.68981482,6.263048017,6.263048017,22.46696035,22.46696035
LTU,Lithuania,2022,13.59680657,13.59680657,4.402102497,4.402102497,11.375948,11.375948,15.00152765,15.00152765
LTU,Lithuania,2023,14.415516698809597,0.0,,,,,,
LUX,Luxembourg,2002,18.493816135,18.493816135,15.088529638,15.088529638,17.480871101,17.480871101,19.84,19.84
LUX,Luxembourg,2006,13.705054581,13.705054581,7.6680672269,7.6680672269,13.808219178,13.808219178,15.693681319,15.693681319
LUX,Luxembourg,2010,12.989724375,12.989724375,4.5921644188,4.5921644188,11.719939117,11.719939117,15.291262136,15.291262136
LUX,Luxembourg,2014,8.9511924682,8.9511924682,3.4029167858,3.4029167858,11.921934663,11.921934663,8.4055224689,8.4055224689
LUX,Luxembourg,2015,,,0.1308134135470027,,,,,
LUX,Luxembourg,2016,,,-0.9265911754655463,,,,,
LUX,Luxembourg,2017,,,-1.9839957644776405,,,,,
LUX,Luxembourg,2018,3.2017430351,3.2017430351,-3.133514986,-3.133514986,7.8352180937,7.8352180937,1.0372931588,1.0372931588
LUX,Luxembourg,2022,-0.297029197,-0.297029197,-7.8,-7.8,6.2969588551,6.2969588551,-1.006531749,-1.006531749
LVA,Latvia,2002,19.20555423,19.20555423,18.91955557,18.91955557,-13.47539084045684,0.0,20.05138316,20.05138316
LVA,Latvia,2006,15.21496155,15.21496155,8.465608466,8.465608466,-7.402017828806038,0.0,17.93534932,17.93534932
