STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,LABOUR_FORCE_STATUS,Labour force status,JOB_COVERAGE,Job coverage,WORKER_STATUS,Worker status,WORK_TIME_ARNGMNT,Working time arrangement,METHODOLOGY,Methodology,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CRI,Costa Rica,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,78.704,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CZE,Czechia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,94.157,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,DNK,Denmark,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,76.174,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EST,Estonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,90.452,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,FIN,Finland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,85.177,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,FRA,France,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,77.154,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,DEU,Germany,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,61.988,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,GRC,Greece,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,84.512,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,HUN,Hungary,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,95.112,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ISL,Iceland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,74.721,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,IRL,Ireland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,63.979,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ISR,Israel,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,78.104,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ITA,Italy,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,67.897,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,LVA,Latvia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,91.559,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,LTU,Lithuania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,92.06,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,LUX,Luxembourg,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,70.541,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,MEX,Mexico,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,81.59,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,NLD,Netherlands,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,38.41,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,NZL,New Zealand,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,68.558,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,NOR,Norway,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,70.491,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,POL,Poland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,88.591,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,PRT,Portugal,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,93.188,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SVK,Slovak Republic,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,95.21,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SVN,Slovenia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,90.849,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ESP,Spain,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,78.963,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,81.876,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHE,Switzerland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,55.519,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,TUR,Türkiye,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,92.066,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,GBR,United Kingdom,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,62.946,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,G7,G7,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,75.005,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU27,European Union (27 countries),EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,74.987,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU19OECD,European Union (19 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,70.401,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,73.427,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,76.365,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,BGR,Bulgaria,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,98.164,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,HRV,Croatia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,98.32,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,93.941,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,IDN,Indonesia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,62.348,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,79.889,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,97.122,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ROU,Romania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,98.592,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,RUS,Russia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,96.434,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,AUS,Australia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,63.521,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,AUT,Austria,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,65.677,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,BEL,Belgium,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,69.842,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHL,Chile,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,88.013,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,COL,Colombia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,89.069,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CRI,Costa Rica,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,75.417,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CZE,Czechia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,93.682,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,DNK,Denmark,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,75.989,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EST,Estonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,91.439,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,FIN,Finland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,84.701,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,FRA,France,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,77.75,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,DEU,Germany,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,63.074,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,GRC,Greece,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,81.891,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,HUN,Hungary,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,94.446,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ISL,Iceland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,78.097,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,IRL,Ireland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,67.608,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ISR,Israel,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,78.601,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ITA,Italy,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_1,Employees,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,65.852,,A,Normal value,0,Units,1,One
