STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,VARIABLE_CATEGORY,Variable category,SIGI_FRAMEWORK,SIGI Framework,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,POP_BASE,Population base,CALC_METHOD,Calculation method,SDG_SERIES,SDG indicator
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ZMB,Zambia,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ZWE,Zimbabwe,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CZE,Czechia,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ISL,Iceland,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ISR,Israel,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,SVK,Slovak Republic,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,AFG,Afghanistan,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,AGO,Angola,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ATG,Antigua and Barbuda,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BHS,Bahamas,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BHR,Bahrain,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BGD,Bangladesh,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BRB,Barbados,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BLZ,Belize,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BIH,Bosnia and Herzegovina,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BWA,Botswana,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BRN,Brunei Darussalam,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BFA,Burkina Faso,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BDI,Burundi,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CPV,Cabo Verde,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CAF,Central African Republic,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,TCD,Chad,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,COM,Comoros,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,COG,Congo,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,HRV,Croatia,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CYP,Cyprus,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,COD,Democratic Republic of the Congo,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,DJI,Djibouti,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,DMA,Dominica,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GNQ,Equatorial Guinea,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ERI,Eritrea,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,SWZ,Eswatini,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GAB,Gabon,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GMB,Gambia,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GEO,Georgia,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GRD,Grenada,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GIN,Guinea,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GNB,Guinea-Bissau,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GUY,Guyana,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,HTI,Haiti,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,IDN,Indonesia,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,JAM,Jamaica,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,JOR,Jordan,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,KEN,Kenya,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,XKV,Kosovo,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,KWT,Kuwait,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,LBN,Lebanon,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,LBY,Libya,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MDG,Madagascar,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MDV,Maldives,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MLI,Mali,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MRT,Mauritania,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MNE,Montenegro,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MOZ,Mozambique,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MMR,Myanmar,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,NAM,Namibia,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,NPL,Nepal,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
